set,n_graphs,signature,target,target_desc,determined,H_target,I_signature_target,H_target_given_signature
conn_m4_n9,273187,deck:edge_types,tri,number of triangles,False,4.569656,4.394861,0.174795
conn_m4_n9,273187,deck:edge_types,wiener,Wiener index,False,4.644815,4.555434,0.089382
conn_m4_n9,273187,deck:edge_types,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:edge_types,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:edge_types,C,Sombor deletion correction C(G),True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:n_comp,ds,degree sequence of G,False,9.698296,4.48327,5.215026
conn_m4_n9,273187,deck:n_comp,ds_sig,multiset of degree sequences of the cards,False,14.530783,4.557525,9.973258
conn_m4_n9,273187,deck:n_comp,et,multiset of edge degree-types of G,False,14.530783,4.557525,9.973258
conn_m4_n9,273187,deck:n_comp,so,Sombor index SO(G),False,14.530489,4.557231,9.973258
conn_m4_n9,273187,deck:n_comp,dd,multiset {Delta_e},False,17.830942,4.574154,13.256789
conn_m4_n9,273187,deck:n_comp,taus,number of spanning trees,False,14.36935,3.852522,10.516828
conn_m4_n9,273187,deck:n_comp,tri,number of triangles,False,4.569656,1.639754,2.929902
conn_m4_n9,273187,deck:n_comp,wiener,Wiener index,False,4.644815,2.393188,2.251628
conn_m4_n9,273187,deck:n_comp,n,order n,False,0.282352,0.077695,0.204657
conn_m4_n9,273187,deck:n_comp,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:n_comp,C,Sombor deletion correction C(G),False,14.530783,4.557525,9.973258
conn_m4_n9,273187,deck:comp_sizes,ds,degree sequence of G,False,9.698296,4.761071,4.937225
conn_m4_n9,273187,deck:comp_sizes,ds_sig,multiset of degree sequences of the cards,False,14.530783,4.847644,9.683139
conn_m4_n9,273187,deck:comp_sizes,et,multiset of edge degree-types of G,False,14.530783,4.847644,9.683139
conn_m4_n9,273187,deck:comp_sizes,so,Sombor index SO(G),False,14.530489,4.847349,9.683139
conn_m4_n9,273187,deck:comp_sizes,dd,multiset {Delta_e},False,17.830942,4.8654,12.965542
conn_m4_n9,273187,deck:comp_sizes,taus,number of spanning trees,False,14.36935,3.963936,10.405414
conn_m4_n9,273187,deck:comp_sizes,tri,number of triangles,False,4.569656,1.755127,2.814528
conn_m4_n9,273187,deck:comp_sizes,wiener,Wiener index,False,4.644815,2.648232,1.996583
conn_m4_n9,273187,deck:comp_sizes,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:comp_sizes,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:comp_sizes,C,Sombor deletion correction C(G),False,14.530783,4.847644,9.683139
conn_m4_n9,273187,deck:tri,ds,degree sequence of G,False,9.698296,5.978445,3.719852
conn_m4_n9,273187,deck:tri,ds_sig,multiset of degree sequences of the cards,False,14.530783,8.743531,5.787253
conn_m4_n9,273187,deck:tri,et,multiset of edge degree-types of G,False,14.530783,8.743531,5.787253
conn_m4_n9,273187,deck:tri,so,Sombor index SO(G),False,14.530489,8.743236,5.787253
conn_m4_n9,273187,deck:tri,dd,multiset {Delta_e},False,17.830942,11.399681,6.431261
conn_m4_n9,273187,deck:tri,taus,number of spanning trees,False,14.36935,9.087559,5.281792
conn_m4_n9,273187,deck:tri,tri,number of triangles,True,4.569656,4.569656,0.0
conn_m4_n9,273187,deck:tri,wiener,Wiener index,False,4.644815,2.678971,1.965844
conn_m4_n9,273187,deck:tri,n,order n,False,0.282352,0.15543,0.126922
conn_m4_n9,273187,deck:tri,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:tri,C,Sombor deletion correction C(G),False,14.530783,8.743531,5.787253
conn_m4_n9,273187,deck:clique,ds,degree sequence of G,False,9.698296,4.14639,5.551906
conn_m4_n9,273187,deck:clique,ds_sig,multiset of degree sequences of the cards,False,14.530783,4.860715,9.670068
conn_m4_n9,273187,deck:clique,et,multiset of edge degree-types of G,False,14.530783,4.860715,9.670068
conn_m4_n9,273187,deck:clique,so,Sombor index SO(G),False,14.530489,4.860421,9.670068
conn_m4_n9,273187,deck:clique,dd,multiset {Delta_e},False,17.830942,5.837866,11.993076
conn_m4_n9,273187,deck:clique,taus,number of spanning trees,False,14.36935,4.419064,9.950287
conn_m4_n9,273187,deck:clique,tri,number of triangles,False,4.569656,2.315565,2.25409
conn_m4_n9,273187,deck:clique,wiener,Wiener index,False,4.644815,2.342093,2.302722
conn_m4_n9,273187,deck:clique,n,order n,False,0.282352,0.086944,0.195408
conn_m4_n9,273187,deck:clique,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:clique,C,Sombor deletion correction C(G),False,14.530783,4.860715,9.670068
conn_m4_n9,273187,deck:chrom,ds,degree sequence of G,False,9.698296,4.194773,5.503523
conn_m4_n9,273187,deck:chrom,ds_sig,multiset of degree sequences of the cards,False,14.530783,5.056696,9.474087
conn_m4_n9,273187,deck:chrom,et,multiset of edge degree-types of G,False,14.530783,5.056696,9.474087
conn_m4_n9,273187,deck:chrom,so,Sombor index SO(G),False,14.530489,5.056401,9.474087
conn_m4_n9,273187,deck:chrom,dd,multiset {Delta_e},False,17.830942,6.326405,11.504537
conn_m4_n9,273187,deck:chrom,taus,number of spanning trees,False,14.36935,4.74704,9.622311
conn_m4_n9,273187,deck:chrom,tri,number of triangles,False,4.569656,2.262842,2.306814
conn_m4_n9,273187,deck:chrom,wiener,Wiener index,False,4.644815,2.354146,2.29067
conn_m4_n9,273187,deck:chrom,n,order n,False,0.282352,0.095106,0.187246
conn_m4_n9,273187,deck:chrom,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:chrom,C,Sombor deletion correction C(G),False,14.530783,5.056696,9.474087
conn_m4_n9,273187,deck:girth,ds,degree sequence of G,False,9.698296,3.767328,5.930969
conn_m4_n9,273187,deck:girth,ds_sig,multiset of degree sequences of the cards,False,14.530783,3.82219,10.708593
conn_m4_n9,273187,deck:girth,et,multiset of edge degree-types of G,False,14.530783,3.82219,10.708593
conn_m4_n9,273187,deck:girth,so,Sombor index SO(G),False,14.530489,3.821896,10.708593
conn_m4_n9,273187,deck:girth,dd,multiset {Delta_e},False,17.830942,3.926845,13.904098
conn_m4_n9,273187,deck:girth,taus,number of spanning trees,False,14.36935,3.260091,11.109259
conn_m4_n9,273187,deck:girth,tri,number of triangles,False,4.569656,1.608192,2.961463
conn_m4_n9,273187,deck:girth,wiener,Wiener index,False,4.644815,2.233741,2.411074
conn_m4_n9,273187,deck:girth,n,order n,False,0.282352,0.06819,0.214163
conn_m4_n9,273187,deck:girth,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:girth,C,Sombor deletion correction C(G),False,14.530783,3.82219,10.708593
conn_m4_n9,273187,deck:n_bridges,ds,degree sequence of G,False,9.698296,5.776297,3.922
conn_m4_n9,273187,deck:n_bridges,ds_sig,multiset of degree sequences of the cards,False,14.530783,6.161355,8.369428
conn_m4_n9,273187,deck:n_bridges,et,multiset of edge degree-types of G,False,14.530783,6.161355,8.369428
conn_m4_n9,273187,deck:n_bridges,so,Sombor index SO(G),False,14.530489,6.161061,8.369428
conn_m4_n9,273187,deck:n_bridges,dd,multiset {Delta_e},False,17.830942,6.25227,11.578673
conn_m4_n9,273187,deck:n_bridges,taus,number of spanning trees,False,14.36935,5.000333,9.369017
conn_m4_n9,273187,deck:n_bridges,tri,number of triangles,False,4.569656,1.95697,2.612686
conn_m4_n9,273187,deck:n_bridges,wiener,Wiener index,False,4.644815,2.565775,2.07904
conn_m4_n9,273187,deck:n_bridges,n,order n,False,0.282352,0.135184,0.147168
conn_m4_n9,273187,deck:n_bridges,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:n_bridges,C,Sombor deletion correction C(G),False,14.530783,6.161355,8.369428
conn_m4_n9,273187,deck:n_cut,ds,degree sequence of G,False,9.698296,5.81763,3.880667
conn_m4_n9,273187,deck:n_cut,ds_sig,multiset of degree sequences of the cards,False,14.530783,6.472372,8.058411
conn_m4_n9,273187,deck:n_cut,et,multiset of edge degree-types of G,False,14.530783,6.472372,8.058411
conn_m4_n9,273187,deck:n_cut,so,Sombor index SO(G),False,14.530489,6.472078,8.058411
conn_m4_n9,273187,deck:n_cut,dd,multiset {Delta_e},False,17.830942,6.843173,10.987769
conn_m4_n9,273187,deck:n_cut,taus,number of spanning trees,False,14.36935,5.169302,9.200048
conn_m4_n9,273187,deck:n_cut,tri,number of triangles,False,4.569656,2.044954,2.524701
conn_m4_n9,273187,deck:n_cut,wiener,Wiener index,False,4.644815,2.705096,1.939719
conn_m4_n9,273187,deck:n_cut,n,order n,False,0.282352,0.130181,0.152171
conn_m4_n9,273187,deck:n_cut,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:n_cut,C,Sombor deletion correction C(G),False,14.530783,6.472372,8.058411
conn_m4_n9,273187,deck:diam,ds,degree sequence of G,False,9.698296,4.773306,4.92499
conn_m4_n9,273187,deck:diam,ds_sig,multiset of degree sequences of the cards,False,14.530783,5.956328,8.574455
conn_m4_n9,273187,deck:diam,et,multiset of edge degree-types of G,False,14.530783,5.956328,8.574455
conn_m4_n9,273187,deck:diam,so,Sombor index SO(G),False,14.530489,5.956033,8.574455
conn_m4_n9,273187,deck:diam,dd,multiset {Delta_e},False,17.830942,7.343675,10.487267
conn_m4_n9,273187,deck:diam,taus,number of spanning trees,False,14.36935,4.974866,9.394484
conn_m4_n9,273187,deck:diam,tri,number of triangles,False,4.569656,1.793557,2.776099
conn_m4_n9,273187,deck:diam,wiener,Wiener index,False,4.644815,3.393256,1.25156
conn_m4_n9,273187,deck:diam,n,order n,False,0.282352,0.182489,0.099863
conn_m4_n9,273187,deck:diam,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:diam,C,Sombor deletion correction C(G),False,14.530783,5.956328,8.574455
conn_m4_n9,273187,deck:dist_dist,ds,degree sequence of G,False,9.698296,7.029414,2.668882
conn_m4_n9,273187,deck:dist_dist,ds_sig,multiset of degree sequences of the cards,False,14.530783,10.496015,4.034769
conn_m4_n9,273187,deck:dist_dist,et,multiset of edge degree-types of G,False,14.530783,10.496015,4.034769
conn_m4_n9,273187,deck:dist_dist,so,Sombor index SO(G),False,14.530489,10.49572,4.034769
conn_m4_n9,273187,deck:dist_dist,dd,multiset {Delta_e},False,17.830942,13.251014,4.579928
conn_m4_n9,273187,deck:dist_dist,taus,number of spanning trees,False,14.36935,9.863022,4.506328
conn_m4_n9,273187,deck:dist_dist,tri,number of triangles,False,4.569656,2.861097,1.708559
conn_m4_n9,273187,deck:dist_dist,wiener,Wiener index,False,4.644815,4.644551,0.000264
conn_m4_n9,273187,deck:dist_dist,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:dist_dist,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:dist_dist,C,Sombor deletion correction C(G),False,14.530783,10.496015,4.034769
conn_m4_n9,273187,deck:match_poly,ds,degree sequence of G,False,9.698296,9.698282,1.5e-05
conn_m4_n9,273187,deck:match_poly,ds_sig,multiset of degree sequences of the cards,False,14.530783,14.530769,1.5e-05
conn_m4_n9,273187,deck:match_poly,et,multiset of edge degree-types of G,False,14.530783,14.530769,1.5e-05
conn_m4_n9,273187,deck:match_poly,so,Sombor index SO(G),False,14.530489,14.530474,1.5e-05
conn_m4_n9,273187,deck:match_poly,dd,multiset {Delta_e},False,17.830942,17.830928,1.5e-05
conn_m4_n9,273187,deck:match_poly,taus,number of spanning trees,False,14.36935,14.369336,1.5e-05
conn_m4_n9,273187,deck:match_poly,tri,number of triangles,False,4.569656,4.569641,1.5e-05
conn_m4_n9,273187,deck:match_poly,wiener,Wiener index,False,4.644815,4.644801,1.5e-05
conn_m4_n9,273187,deck:match_poly,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:match_poly,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:match_poly,C,Sombor deletion correction C(G),False,14.530783,14.530769,1.5e-05
conn_m4_n9,273187,deck:taus,ds,degree sequence of G,False,9.698296,9.055613,0.642684
conn_m4_n9,273187,deck:taus,ds_sig,multiset of degree sequences of the cards,False,14.530783,13.615705,0.915078
conn_m4_n9,273187,deck:taus,et,multiset of edge degree-types of G,False,14.530783,13.615705,0.915078
conn_m4_n9,273187,deck:taus,so,Sombor index SO(G),False,14.530489,13.615411,0.915078
conn_m4_n9,273187,deck:taus,dd,multiset {Delta_e},False,17.830942,16.866706,0.964236
conn_m4_n9,273187,deck:taus,taus,number of spanning trees,True,14.36935,14.36935,0.0
conn_m4_n9,273187,deck:taus,tri,number of triangles,False,4.569656,4.568512,0.001144
conn_m4_n9,273187,deck:taus,wiener,Wiener index,False,4.644815,3.978914,0.665901
conn_m4_n9,273187,deck:taus,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:taus,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:taus,C,Sombor deletion correction C(G),False,14.530783,13.615705,0.915078
conn_m4_n9,273187,deck:sombor,ds,degree sequence of G,True,9.698296,9.698296,0.0
conn_m4_n9,273187,deck:sombor,ds_sig,multiset of degree sequences of the cards,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:sombor,et,multiset of edge degree-types of G,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:sombor,so,Sombor index SO(G),True,14.530489,14.530489,0.0
conn_m4_n9,273187,deck:sombor,dd,multiset {Delta_e},True,17.830942,17.830942,0.0
conn_m4_n9,273187,deck:sombor,taus,number of spanning trees,False,14.36935,14.141144,0.228206
conn_m4_n9,273187,deck:sombor,tri,number of triangles,False,4.569656,4.394861,0.174795
conn_m4_n9,273187,deck:sombor,wiener,Wiener index,False,4.644815,4.555434,0.089382
conn_m4_n9,273187,deck:sombor,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:sombor,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:sombor,C,Sombor deletion correction C(G),True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:sombor_inv,ds,degree sequence of G,True,9.698296,9.698296,0.0
conn_m4_n9,273187,deck:sombor_inv,ds_sig,multiset of degree sequences of the cards,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:sombor_inv,et,multiset of edge degree-types of G,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:sombor_inv,so,Sombor index SO(G),True,14.530489,14.530489,0.0
conn_m4_n9,273187,deck:sombor_inv,dd,multiset {Delta_e},True,17.830942,17.830942,0.0
conn_m4_n9,273187,deck:sombor_inv,taus,number of spanning trees,False,14.36935,14.141144,0.228206
conn_m4_n9,273187,deck:sombor_inv,tri,number of triangles,False,4.569656,4.394861,0.174795
conn_m4_n9,273187,deck:sombor_inv,wiener,Wiener index,False,4.644815,4.555434,0.089382
conn_m4_n9,273187,deck:sombor_inv,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:sombor_inv,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:sombor_inv,C,Sombor deletion correction C(G),True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:randic,ds,degree sequence of G,True,9.698296,9.698296,0.0
conn_m4_n9,273187,deck:randic,ds_sig,multiset of degree sequences of the cards,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:randic,et,multiset of edge degree-types of G,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:randic,so,Sombor index SO(G),True,14.530489,14.530489,0.0
conn_m4_n9,273187,deck:randic,dd,multiset {Delta_e},True,17.830942,17.830942,0.0
conn_m4_n9,273187,deck:randic,taus,number of spanning trees,False,14.36935,14.141144,0.228206
conn_m4_n9,273187,deck:randic,tri,number of triangles,False,4.569656,4.394861,0.174795
conn_m4_n9,273187,deck:randic,wiener,Wiener index,False,4.644815,4.555434,0.089382
conn_m4_n9,273187,deck:randic,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:randic,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:randic,C,Sombor deletion correction C(G),True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:abc,ds,degree sequence of G,True,9.698296,9.698296,0.0
conn_m4_n9,273187,deck:abc,ds_sig,multiset of degree sequences of the cards,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:abc,et,multiset of edge degree-types of G,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:abc,so,Sombor index SO(G),True,14.530489,14.530489,0.0
conn_m4_n9,273187,deck:abc,dd,multiset {Delta_e},False,17.830942,17.830898,4.5e-05
conn_m4_n9,273187,deck:abc,taus,number of spanning trees,False,14.36935,14.141099,0.228251
conn_m4_n9,273187,deck:abc,tri,number of triangles,False,4.569656,4.394861,0.174795
conn_m4_n9,273187,deck:abc,wiener,Wiener index,False,4.644815,4.555389,0.089427
conn_m4_n9,273187,deck:abc,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:abc,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:abc,C,Sombor deletion correction C(G),True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:m1,ds,degree sequence of G,False,9.698296,9.579487,0.11881
conn_m4_n9,273187,deck:m1,ds_sig,multiset of degree sequences of the cards,False,14.530783,14.080527,0.450256
conn_m4_n9,273187,deck:m1,et,multiset of edge degree-types of G,False,14.530783,14.080527,0.450256
conn_m4_n9,273187,deck:m1,so,Sombor index SO(G),False,14.530489,14.080232,0.450256
conn_m4_n9,273187,deck:m1,dd,multiset {Delta_e},False,17.830942,14.080527,3.750415
conn_m4_n9,273187,deck:m1,taus,number of spanning trees,False,14.36935,10.521854,3.847496
conn_m4_n9,273187,deck:m1,tri,number of triangles,False,4.569656,2.982051,1.587605
conn_m4_n9,273187,deck:m1,wiener,Wiener index,False,4.644815,3.452246,1.19257
conn_m4_n9,273187,deck:m1,n,order n,False,0.282352,0.26463,0.017723
conn_m4_n9,273187,deck:m1,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:m1,C,Sombor deletion correction C(G),False,14.530783,14.080527,0.450256
conn_m4_n9,273187,deck:m2,ds,degree sequence of G,True,9.698296,9.698296,0.0
conn_m4_n9,273187,deck:m2,ds_sig,multiset of degree sequences of the cards,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:m2,et,multiset of edge degree-types of G,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:m2,so,Sombor index SO(G),True,14.530489,14.530489,0.0
conn_m4_n9,273187,deck:m2,dd,multiset {Delta_e},False,17.830942,17.785786,0.045156
conn_m4_n9,273187,deck:m2,taus,number of spanning trees,False,14.36935,14.096076,0.273275
conn_m4_n9,273187,deck:m2,tri,number of triangles,False,4.569656,4.359114,0.210541
conn_m4_n9,273187,deck:m2,wiener,Wiener index,False,4.644815,4.533071,0.111744
conn_m4_n9,273187,deck:m2,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:m2,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:m2,C,Sombor deletion correction C(G),True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:wiener,ds,degree sequence of G,False,9.698296,6.956269,2.742028
conn_m4_n9,273187,deck:wiener,ds_sig,multiset of degree sequences of the cards,False,14.530783,10.405393,4.12539
conn_m4_n9,273187,deck:wiener,et,multiset of edge degree-types of G,False,14.530783,10.405393,4.12539
conn_m4_n9,273187,deck:wiener,so,Sombor index SO(G),False,14.530489,10.405099,4.12539
conn_m4_n9,273187,deck:wiener,dd,multiset {Delta_e},False,17.830942,13.158366,4.672576
conn_m4_n9,273187,deck:wiener,taus,number of spanning trees,False,14.36935,9.771111,4.59824
conn_m4_n9,273187,deck:wiener,tri,number of triangles,False,4.569656,2.813815,1.755841
conn_m4_n9,273187,deck:wiener,wiener,Wiener index,False,4.644815,4.644475,0.00034
conn_m4_n9,273187,deck:wiener,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:wiener,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:wiener,C,Sombor deletion correction C(G),False,14.530783,10.405393,4.12539
conn_m4_n9,273187,deck:adj_spec,ds,degree sequence of G,True,9.698296,9.698296,0.0
conn_m4_n9,273187,deck:adj_spec,ds_sig,multiset of degree sequences of the cards,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:adj_spec,et,multiset of edge degree-types of G,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:adj_spec,so,Sombor index SO(G),True,14.530489,14.530489,0.0
conn_m4_n9,273187,deck:adj_spec,dd,multiset {Delta_e},True,17.830942,17.830942,0.0
conn_m4_n9,273187,deck:adj_spec,taus,number of spanning trees,True,14.36935,14.36935,0.0
conn_m4_n9,273187,deck:adj_spec,tri,number of triangles,True,4.569656,4.569656,0.0
conn_m4_n9,273187,deck:adj_spec,wiener,Wiener index,True,4.644815,4.644815,0.0
conn_m4_n9,273187,deck:adj_spec,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:adj_spec,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:adj_spec,C,Sombor deletion correction C(G),True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:lap_spec,ds,degree sequence of G,True,9.698296,9.698296,0.0
conn_m4_n9,273187,deck:lap_spec,ds_sig,multiset of degree sequences of the cards,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:lap_spec,et,multiset of edge degree-types of G,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:lap_spec,so,Sombor index SO(G),True,14.530489,14.530489,0.0
conn_m4_n9,273187,deck:lap_spec,dd,multiset {Delta_e},True,17.830942,17.830942,0.0
conn_m4_n9,273187,deck:lap_spec,taus,number of spanning trees,True,14.36935,14.36935,0.0
conn_m4_n9,273187,deck:lap_spec,tri,number of triangles,True,4.569656,4.569656,0.0
conn_m4_n9,273187,deck:lap_spec,wiener,Wiener index,True,4.644815,4.644815,0.0
conn_m4_n9,273187,deck:lap_spec,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:lap_spec,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:lap_spec,C,Sombor deletion correction C(G),True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:q_spec,ds,degree sequence of G,True,9.698296,9.698296,0.0
conn_m4_n9,273187,deck:q_spec,ds_sig,multiset of degree sequences of the cards,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:q_spec,et,multiset of edge degree-types of G,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:q_spec,so,Sombor index SO(G),True,14.530489,14.530489,0.0
conn_m4_n9,273187,deck:q_spec,dd,multiset {Delta_e},True,17.830942,17.830942,0.0
conn_m4_n9,273187,deck:q_spec,taus,number of spanning trees,True,14.36935,14.36935,0.0
conn_m4_n9,273187,deck:q_spec,tri,number of triangles,True,4.569656,4.569656,0.0
conn_m4_n9,273187,deck:q_spec,wiener,Wiener index,True,4.644815,4.644815,0.0
conn_m4_n9,273187,deck:q_spec,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:q_spec,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:q_spec,C,Sombor deletion correction C(G),True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:adj_charpoly,ds,degree sequence of G,True,9.698296,9.698296,0.0
conn_m4_n9,273187,deck:adj_charpoly,ds_sig,multiset of degree sequences of the cards,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:adj_charpoly,et,multiset of edge degree-types of G,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:adj_charpoly,so,Sombor index SO(G),True,14.530489,14.530489,0.0
conn_m4_n9,273187,deck:adj_charpoly,dd,multiset {Delta_e},True,17.830942,17.830942,0.0
conn_m4_n9,273187,deck:adj_charpoly,taus,number of spanning trees,True,14.36935,14.36935,0.0
conn_m4_n9,273187,deck:adj_charpoly,tri,number of triangles,True,4.569656,4.569656,0.0
conn_m4_n9,273187,deck:adj_charpoly,wiener,Wiener index,True,4.644815,4.644815,0.0
conn_m4_n9,273187,deck:adj_charpoly,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:adj_charpoly,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:adj_charpoly,C,Sombor deletion correction C(G),True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:lap_charpoly,ds,degree sequence of G,True,9.698296,9.698296,0.0
conn_m4_n9,273187,deck:lap_charpoly,ds_sig,multiset of degree sequences of the cards,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:lap_charpoly,et,multiset of edge degree-types of G,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:lap_charpoly,so,Sombor index SO(G),True,14.530489,14.530489,0.0
conn_m4_n9,273187,deck:lap_charpoly,dd,multiset {Delta_e},True,17.830942,17.830942,0.0
conn_m4_n9,273187,deck:lap_charpoly,taus,number of spanning trees,True,14.36935,14.36935,0.0
conn_m4_n9,273187,deck:lap_charpoly,tri,number of triangles,True,4.569656,4.569656,0.0
conn_m4_n9,273187,deck:lap_charpoly,wiener,Wiener index,True,4.644815,4.644815,0.0
conn_m4_n9,273187,deck:lap_charpoly,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:lap_charpoly,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:lap_charpoly,C,Sombor deletion correction C(G),True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:energy,ds,degree sequence of G,True,9.698296,9.698296,0.0
conn_m4_n9,273187,deck:energy,ds_sig,multiset of degree sequences of the cards,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:energy,et,multiset of edge degree-types of G,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:energy,so,Sombor index SO(G),True,14.530489,14.530489,0.0
conn_m4_n9,273187,deck:energy,dd,multiset {Delta_e},True,17.830942,17.830942,0.0
conn_m4_n9,273187,deck:energy,taus,number of spanning trees,True,14.36935,14.36935,0.0
conn_m4_n9,273187,deck:energy,tri,number of triangles,True,4.569656,4.569656,0.0
conn_m4_n9,273187,deck:energy,wiener,Wiener index,True,4.644815,4.644815,0.0
conn_m4_n9,273187,deck:energy,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:energy,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:energy,C,Sombor deletion correction C(G),True,14.530783,14.530783,0.0
